# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	9734
#@/user_id	xgh-macpro
xiu xi duo le 	休息多了	c=1 d=0.0347353 t=9734
xiu yang 	修養	c=4 d=0.0618846 t=9734
xiu zheng 	修正	c=1 d=6.8942e-08 t=9734
xu 	續	c=1 d=3.9096e-11 t=9734
xu 	許	c=5 d=0.00173104 t=9734
xu lie 	序列	c=3 d=2.37924e-07 t=9734
xu lie hua 	序列化	c=4 d=1.51616 t=9734
xu ni 	虛擬	c=5 d=5.96865e-05 t=9734
xu ni xian shi 	虛擬現實	c=1 d=3.18549e-13 t=9734
xu qiu 	需求	c=9 d=0.643868 t=9734
xu yao 	需要	c=14 d=0.57706 t=9734
xu zhou 	徐州	c=1 d=6.9623e-06 t=9734
xuan 	選	c=5 d=0.0389686 t=9734
xuan xiang 	選項	c=3 d=4.2772e-08 t=9734
xue 	學	c=19 d=0.0229816 t=9734
xue bu dao 	學不到	c=1 d=4.71628e-12 t=9734
xue de kuai 	學得快	c=1 d=2.42463e-08 t=9734
xue li 	學歷	c=1 d=2.35258e-06 t=9734
xue lu 	血路	c=1 d=0.965606 t=9734
xue xi 	學習	c=1 d=0.00319873 t=9734
xue xiao 	學校	c=1 d=0.00960953 t=9734
xue you 	學友	c=1 d=0.579842 t=9734
xue yuan 	學院	c=1 d=3.53636e-08 t=9734
xun 	尋	c=4 d=0.000455294 t=9734
xun huan 	循環	c=1 d=6.8764e-07 t=9734
ya 	呀	c=4 d=0.00049341 t=9734
ya ma xun 	亞馬遜	c=4 d=0.216304 t=9734
ya ren 	亞人	c=4 d=0.97531 t=9734
ya suo 	壓縮	c=3 d=0.00217682 t=9734
yan 	言	c=4 d=0.000721712 t=9734
yan jiu 	研究	c=2 d=0.0632918 t=9734
yan se 	顏色	c=6 d=1.84168 t=9734
yan shi 	演示	c=3 d=4.75973e-06 t=9734
yan zheng 	驗證	c=2 d=4.35372e-10 t=9734
yan zhong 	嚴重	c=2 d=9.60093e-06 t=9734
yang 	樣	c=3 d=3.19983e-07 t=9734
yang 	養	c=4 d=0.000714531 t=9734
yang lao 	養老	c=1 d=9.14865e-13 t=9734
yang shi 	樣式	c=1 d=1.77345e-05 t=9734
yao 	要	c=39 d=1.04097 t=9734
yao bu 	要不	c=3 d=0.0521234 t=9734
yao bu yao 	要不要	c=0 d=1.09246e-12 t=9734
yao bu yao qiu 	要不要求	c=1 d=1.09794e-11 t=9734
yao qiu 	要求	c=2 d=0.334444 t=9734
yao ren 	咬人	c=0 d=0.00256042 t=9734
yao shi 	要是	c=1 d=9.49905e-14 t=9734
yao shou 	夭壽	c=1 d=0.394554 t=9734
yao si 	要死	c=1 d=3.67305e-12 t=9734
yao you 	要有	c=1 d=3.5449e-06 t=9734
yao zai 	要在	c=1 d=0.0162445 t=9734
yao zhi dao 	要知道	c=1 d=0.00379148 t=9734
ye 	也	c=42 d=1.15014 t=9734
ye 	頁	c=0 d=3.13646e-08 t=9734
ye bu shi 	也不是	c=1 d=2.00473e-06 t=9734
ye hui 	也會	c=1 d=1.10611e-10 t=9734
ye ji 	業績	c=1 d=0.0229371 t=9734
ye ke 	也可	c=1 d=4.52982e-08 t=9734
ye mei 	也沒	c=1 d=2.56129e-06 t=9734
ye mian 	頁面	c=2 d=0.00557206 t=9734
ye shi 	也是	c=6 d=0.532951 t=9734
ye wu liang 	業務量	c=1 d=1.10841e-05 t=9734
ye xing 	也行	c=2 d=0.000626726 t=9734
ye ye 	爺爺	c=1 d=1.02131 t=9734
ye you 	也有	c=3 d=0.0143357 t=9734
ye zai 	也在	c=1 d=0.00670434 t=9734
yi 	一	c=11 d=0.733623 t=9734
yi 	以	c=4 d=0.663651 t=9734
yi 	已	c=1 d=0.0109985 t=9734
yi ba 	一把	c=1 d=0.00873865 t=9734
yi ben 	一本	c=1 d=7.45165e-11 t=9734
yi bi ye 	一畢業	c=1 d=2.17281e-12 t=9734
yi bian 	一遍	c=2 d=0.301194 t=9734
yi bian 	一邊	c=1 d=1.41979e-06 t=9734
yi bu 	異步	c=1 d=3.61713e-08 t=9734
yi bu fen 	一部分	c=1 d=0.00460782 t=9734
yi ceng 	一層	c=2 d=0.00565989 t=9734
yi chu 	移除	c=3 d=0.101774 t=9734
yi ci 	一次	c=5 d=0.0115047 t=9734
yi da 	一大	c=0 d=3.75503e-08 t=9734
yi da ba 	一大把	c=1 d=3.77385e-07 t=9734
yi dao 	一道	c=1 d=2.83114e-08 t=9734
yi dao 	移到	c=1 d=0.449329 t=9734
yi di 	異地	c=1 d=1.0518e-06 t=9734
yi dian 	一點	c=2 d=0.0315873 t=9734
yi dian dian 	一點點	c=1 d=0.0327125 t=9734
yi ding 	一定	c=6 d=0.287941 t=9734
yi ding shi 	一定是	c=1 d=5.19708e-07 t=9734
yi dong 	易懂	c=1 d=4.35219e-08 t=9734
yi dong 	移動	c=5 d=0.248874 t=9734
yi fen 	一份	c=1 d=2.77508e-08 t=9734
yi fu 	衣服	c=1 d=2.46723e-07 t=9734
yi ge 	一個	c=22 d=0.289304 t=9734
yi ge ren 	一個人	c=1 d=0.0958472 t=9734
yi ge yi ge 	一個一個	c=1 d=1.51592e-12 t=9734
yi ge yue 	一個月	c=1 d=1.13392e-08 t=9734
yi han 	遺憾	c=1 d=9.63768e-08 t=9734
yi hang 	一行	c=1 d=6.52526e-08 t=9734
yi hou 	以後	c=7 d=0.00642134 t=9734
yi hui 	一會	c=2 d=0.329559 t=9734
yi jia 	一家	c=1 d=1.67535e-12 t=9734
yi jiang 	已將	c=1 d=2.99173e-10 t=9734
yi jie 	一屆	c=2 d=1.72334e-06 t=9734
yi jie 	一節	c=1 d=0.0231676 t=9734
yi jing 	已經	c=9 d=0.802647 t=9734
yi jiu si 	一九四	c=0 d=0.0092089 t=9734
yi jiu si er 	一九四二	c=1 d=0.0925506 t=9734
yi lai 	依賴	c=5 d=3.30953e-05 t=9734
yi li 	毅力	c=2 d=9.61538e-06 t=9734
yi liang 	一輛	c=1 d=2.65984e-09 t=9734
yi liu 	一流	c=1 d=6.92758e-06 t=9734
yi mao 	一毛	c=1 d=3.7183e-09 t=9734
yi ming 	一名	c=1 d=0.00324708 t=9734
yi nian 	一年	c=3 d=7.19301e-05 t=9734
yi nian ban 	一年半	c=1 d=6.68931e-06 t=9734
yi qi 	一起	c=1 d=4.58718e-09 t=9734
yi qian 	以前	c=3 d=0.033267 t=9734
yi quan 	一拳	c=5 d=0.0880368 t=9734
yi shen 	一身	c=1 d=4.17146e-09 t=9734
yi si 	意思	c=3 d=0.000485442 t=9734
yi tai 	一臺	c=3 d=2.64561e-10 t=9734
yi tang 	一趟	c=1 d=2.56129e-06 t=9734
yi tian 	一天	c=2 d=9.053e-07 t=9734
yi tiao 	一條	c=2 d=2.81108e-05 t=9734
yi wan 	一萬	c=0 d=1.8692e-07 t=9734
yi wan duo 	一萬多	c=1 d=1.87857e-06 t=9734
yi wei 	一位	c=1 d=1.97906e-13 t=9734
yi wei 	以爲	c=1 d=1.43753e-05 t=9734
yi xia 	一下	c=9 d=0.466739 t=9734
yi xia 	以下	c=1 d=0.0422141 t=9734
yi xie 	一些	c=5 d=0.10435 t=9734
yi yang 	一樣	c=11 d=0.43023 t=9734
yi yang de 	一樣的	c=1 d=1.14255e-09 t=9734
yi yi 	一一	c=0 d=3.03798e-15 t=9734
yi yi 	意義	c=2 d=0.0107807 t=9734
yi yi yun 	一一暈	c=1 d=3.0532e-14 t=9734
yi yuan lu 	藝園路	c=1 d=0.000100034 t=9734
yi zhi 	一直	c=5 d=0.00419538 t=9734
yi zhi 	一致	c=1 d=0.000220415 t=9734
yi zhong 	一種	c=1 d=3.63526e-08 t=9734
yi zi er shi 	易子而食	c=1 d=0.0930145 t=9734
yin 	印	c=4 d=0.000541672 t=9734
yin cang 	隱藏	c=5 d=0.00295035 t=9734
yin dao 	引導	c=1 d=3.13646e-08 t=9734
yin dao ye 	引導頁	c=1 d=3.15218e-07 t=9734
yin hang 	銀行	c=1 d=0.000997762 t=9734
yin si 	隱私	c=2 d=0.0141931 t=9734
yin wei 	因爲	c=13 d=0.0352602 t=9734
yin yong 	引用	c=6 d=0.491644 t=9734
ying 	應	c=1 d=0.66034 t=9734
ying 	硬	c=0 d=0.0778801 t=9734
ying bian ma 	硬編碼	c=1 d=0.782705 t=9734
ying chi 	英尺	c=1 d=7.69585e-08 t=9734
ying cun 	英寸	c=2 d=0.254107 t=9734
ying gai 	應該	c=16 d=0.000109201 t=9734
ying jia 	贏家	c=0 d=0.00702989 t=9734
ying jian 	硬件	c=2 d=5.22783e-07 t=9734
ying jie 	應屆	c=1 d=1.38116e-05 t=9734
ying jie sheng 	應屆生	c=1 d=1.32701e-05 t=9734
ying pan 	硬盤	c=11 d=0.112554 t=9734
ying pin 	應聘	c=1 d=0.000349153 t=9734
ying she 	映射	c=1 d=1.48565e-10 t=9734
ying tao 	櫻桃	c=2 d=0.00160965 t=9734
ying wen 	英文	c=1 d=2.575e-10 t=9734
ying xiang 	影響	c=2 d=0.250324 t=9734
ying xiong 	英雄	c=0 d=3.79277e-08 t=9734
ying xiong lian meng 	英雄聯盟	c=1 d=3.81177e-07 t=9734
ying xu qiu 	硬需求	c=1 d=6.6079e-09 t=9734
ying yan 	應驗	c=1 d=1.90696e-06 t=9734
yo xi 	喲西	c=1 d=0.307279 t=9734
yong 	用	c=50 d=1.66877 t=9734
yong dao 	用到	c=2 d=0.0309843 t=9734
yong de 	用的	c=2 d=0.0265161 t=9734
yong guo 	用過	c=1 d=0.463013 t=9734
yong hu 	用戶	c=11 d=2.74207e-06 t=9734
yong pin 	用品	c=1 d=3.59163e-13 t=9734
yong qi lai 	用起來	c=4 d=0.789354 t=9734
yong ren 	用人	c=1 d=1.77895e-12 t=9734
yong yong 	用用	c=1 d=0.400517 t=9734
yong yuan 	永遠	c=2 d=0.00644146 t=9734
you 	又	c=21 d=0.306471 t=9734
you 	友	c=1 d=0.000193045 t=9734
you 	右	c=1 d=0.238115 t=9734
you 	有	c=76 d=1.25411 t=9734
you 	由	c=2 d=7.28277e-06 t=9734
you bian 	右邊	c=2 d=0.00990228 t=9734
you bian 	郵編	c=1 d=2.72671e-07 t=9734
you ci 	有次	c=1 d=2.95381e-07 t=9734
you dao 	有道	c=2 d=1.2844e-06 t=9734
you de 	有的	c=3 d=8.94159e-07 t=9734
you dian 	優點	c=1 d=4.26602e-08 t=9734
you dian 	有點	c=1 d=4.75138e-11 t=9734
you du 	有毒	c=1 d=0.0145524 t=9734
you duan shi jian 	有段時間	c=1 d=2.449e-08 t=9734
you er yuan 	幼兒園	c=1 d=0.00810722 t=9734
you ge 	有個	c=5 d=0.000335503 t=9734
you guo 	憂國	c=0 d=0.000394621 t=9734
you hao 	又好	c=1 d=1.11128e-06 t=9734
you hua 	優化	c=1 d=2.04628e-12 t=9734
you hui 	優惠	c=0 d=2.68611e-08 t=9734
you hui ma 	優惠碼	c=3 d=0.603505 t=9734
you ku 	優酷	c=1 d=2.31196e-07 t=9734
you lai 	由來	c=1 d=0.00168667 t=9734
you le 	有了	c=1 d=2.67964e-08 t=9734
you mei you 	有沒有	c=9 d=0.14155 t=9734
you meng 	友盟	c=2 d=0.0125883 t=9734
you meng tui song 	友盟推送	c=1 d=0.00194014 t=9734
you piao 	有票	c=1 d=0.024234 t=9734
you qi 	尤其	c=2 d=0.0330422 t=9734
you shen me 	有什麼	c=1 d=1.42739e-10 t=9734
you shi 	優勢	c=3 d=0.00117141 t=9734
you shi 	又是	c=1 d=1.93177e-11 t=9734
you shi 	有事	c=0 d=0.00475963 t=9734
you shi gan 	有事幹	c=1 d=0.0478349 t=9734
you shi hou 	有時候	c=2 d=1.21908e-07 t=9734
you xi 	遊戲	c=10 d=1.84067 t=9734
you xi er yi 	遊戲而已	c=1 d=0.704688 t=9734
you xi ji 	遊戲機	c=1 d=0.216536 t=9734
you xia ban le 	有下班了	c=1 d=0.377192 t=9734
you xian 	有限	c=1 d=0.00406639 t=9734
you xiang 	郵箱	c=1 d=0.00120052 t=9734
you xiao 	有效	c=2 d=0.00210419 t=9734
you xie 	有些	c=1 d=0.000201444 t=9734
you ya 	優雅	c=3 d=0.223907 t=9734
you yao 	又要	c=1 d=9.09992e-09 t=9734
you yi 	右移	c=0 d=1.86564e-14 t=9734
you yi ge 	有一個	c=1 d=4.89692e-13 t=9734
you yi yi wei 	右移一位	c=1 d=1.875e-13 t=9734
you yong chi 	游泳池	c=2 d=0.159729 t=9734
you zhi 	有值	c=2 d=0.00652301 t=9734
yu 	於	c=1 d=0.00272579 t=9734
yu 	瑜	c=1 d=0.00172937 t=9734
yu 	育	c=3 d=9.05145e-05 t=9734
yu 	與	c=7 d=0.0179529 t=9734
yu dao 	遇到	c=6 d=0.00322522 t=9734
yu fa 	語法	c=3 d=0.50409 t=9734
yu gao pian 	預告片	c=1 d=0.0837432 t=9734
yu ji 	預計	c=1 d=3.34017e-12 t=9734
yu lan 	預覽	c=3 d=1.48572e-09 t=9734
yu ming 	域名	c=2 d=0.00237088 t=9734
yu san 	雨傘	c=1 d=2.72152e-14 t=9734
yu shi 	於是	c=1 d=1.35474e-13 t=9734
yu suan 	預算	c=1 d=0.0337087 t=9734
yu tu 	玉兔	c=1 d=0.0258615 t=9734
yu wo 	於我	c=0 d=0.00029676 t=9734
yu wo er yan 	於我而言	c=1 d=0.00298248 t=9734
yu yan 	語言	c=4 d=0.759777 t=9734
yu ye 	餘業	c=1 d=0.0278757 t=9734
yu yi 	雨衣	c=2 d=5.49782e-14 t=9734
yu yin 	語音	c=1 d=0.882496 t=9734
yuan 	元	c=4 d=0.000688888 t=9734
yuan 	原	c=4 d=0.0103063 t=9734
yuan 	圓	c=1 d=8.87222e-05 t=9734
yuan 	源	c=2 d=0.0193512 t=9734
yuan 	猿	c=0 d=3.79212e-06 t=9734
yuan 	遠	c=1 d=1.11685e-06 t=9734
yuan 	願	c=1 d=0.00412784 t=9734
yuan cheng 	遠程	c=1 d=4.55407e-12 t=9734
yuan gong 	員工	c=0 d=1.27497e-06 t=9734
yuan jing 	遠景	c=1 d=4.23378e-07 t=9734
yuan lai 	原來	c=3 d=0.00114769 t=9734
yuan lao 	元老	c=2 d=0.000128854 t=9734
yuan li 	原力	c=0 d=0.0831104 t=9734
yuan li 	原理	c=4 d=0.0713838 t=9734
yuan li jue xing 	原力覺醒	c=2 d=0.83527 t=9734
yuan ma 	源碼	c=2 d=0.000186077 t=9734
yuan sheng 	原生	c=3 d=0.01351 t=9734
yuan wen 	原文	c=1 d=5.26558e-14 t=9734
yuan yang 	原樣	c=1 d=0.0195457 t=9734
yuan yin 	原因	c=7 d=1.26263 t=9734
yuan yin shi 	原因是	c=1 d=1.7658e-13 t=9734
yuan zu 	元組	c=1 d=8.89519e-06 t=9734
yuan zuo zhe 	原作者	c=2 d=0.00399726 t=9734
yue 	月	c=5 d=0.000586869 t=9734
yue ding 	約定	c=2 d=0.0360014 t=9734
yue du 	閱讀	c=1 d=0.00282287 t=9734
yue guo 	越過	c=2 d=5.55086e-05 t=9734
yue shu 	約束	c=3 d=0.442578 t=9734
yue yu 	越獄	c=2 d=1.06068e-09 t=9734
yun 	暈	c=4 d=0.000486064 t=9734
yun 	雲	c=0 d=1.05982e-08 t=9734
yun duan 	雲端	c=0 d=2.83259e-15 t=9734
yun xing 	運行	c=2 d=0.0163259 t=9734
yun xing shi 	運行時	c=3 d=0.167055 t=9734
yun zuo 	運作	c=1 d=4.52904e-06 t=9734
za 	咋	c=5 d=0.000877451 t=9734
zai 	再	c=11 d=0.970753 t=9734
zai 	在	c=66 d=2.87257 t=9734
zai ci 	再次	c=1 d=0.113608 t=9734
zai ci 	在此	c=1 d=0.00249118 t=9734
zai na 	在哪	c=1 d=0.0207543 t=9734
zai shuo 	再說	c=1 d=5.71793e-13 t=9734
zai xian 	在線	c=12 d=0.112072 t=9734
zai ye 	再也	c=1 d=7.97133e-10 t=9734
zai yun duan 	在雲端	c=1 d=2.84679e-14 t=9734
zan 	咱	c=4 d=0.000265101 t=9734
zan 	攢	c=2 d=0.00136037 t=9734
zan ban 	咱班	c=1 d=3.66232e-07 t=9734
zan shi 	暫時	c=1 d=0.0140519 t=9734
zan ting 	暫停	c=1 d=3.56328e-08 t=9734
zan zan 	贊贊	c=0 d=0.00867261 t=9734
zan zan zan zan 	贊贊贊贊	c=1 d=0.0871609 t=9734
zang 	髒	c=3 d=0.000262063 t=9734
zang ao 	藏獒	c=1 d=0.895834 t=9734
zao 	早	c=4 d=0.000266024 t=9734
zao 	造	c=2 d=7.8501e-05 t=9734
zao cheng 	造成	c=1 d=0.00400585 t=9734
zao shang 	早上	c=1 d=9.93288e-10 t=9734
zao xing 	造型	c=1 d=2.09195e-07 t=9734
ze 	則	c=5 d=0.00398587 t=9734
zen 	怎	c=3 d=0.000259455 t=9734
zen me 	怎麼	c=21 d=1.17404 t=9734
zen me hui shi 	怎麼回事	c=1 d=5.23664e-08 t=9734
zen me kan 	怎麼看	c=1 d=6.80798e-07 t=9734
zen me ke neng 	怎麼可能	c=1 d=1.07342e-10 t=9734
zen me yang 	怎麼樣	c=2 d=0.0223918 t=9734
zen mei 	怎沒	c=3 d=0.862596 t=9734
zeng jia 	增加	c=3 d=0.101266 t=9734
zha 	渣	c=1 d=9.59125e-10 t=9734
zha 	炸	c=4 d=0.000563858 t=9734
zha le 	炸了	c=0 d=6.62162e-05 t=9734
zha zha 	渣渣	c=1 d=2.58703e-06 t=9734
zhai 	債	c=3 d=1.16878e-08 t=9734
zhai 	宅	c=4 d=0.000835236 t=9734
zhan 	佔	c=1 d=0.000211772 t=9734
zhan 	展	c=5 d=0.0013324 t=9734
zhan 	棧	c=2 d=1.99137e-07 t=9734
zhan ji 	戰績	c=1 d=3.44904e-07 t=9734
zhan yong 	佔用	c=3 d=0.106992 t=9734
zhan zheng 	戰爭	c=0 d=3.53636e-08 t=9734
zhan zheng xue yuan 	戰爭學院	c=2 d=7.12597e-07 t=9734
zhang 	張	c=5 d=0.576949 t=9734
zhang 	漲	c=0 d=0.00184997 t=9734
zhang 	章	c=6 d=0.00138455 t=9734
zhang dao 	漲到	c=1 d=1.39504e-05 t=9734
zhang guo li 	張國立	c=1 d=0.0916297 t=9734
zhang hao 	帳號	c=11 d=0.000245711 t=9734
zhang hu 	賬戶	c=3 d=1.3454e-06 t=9734
zhang jia 	漲價	c=1 d=9.12348e-10 t=9734
zhang san 	張三	c=3 d=5.25592e-11 t=9734
zhang shuai 	張帥	c=3 d=0.0218428 t=9734
zhang wo 	掌握	c=2 d=1.03642e-05 t=9734
zhang zhe 	長者	c=3 d=0.00165327 t=9734
zhang zi shi 	漲姿勢	c=1 d=0.0185924 t=9734
zhao 	找	c=20 d=0.354489 t=9734
zhao 	招	c=2 d=0.000287339 t=9734
zhao bu dao 	找不到	c=3 d=0.00108164 t=9734
zhao bu dao ren 	找不到人	c=1 d=6.2252e-13 t=9734
zhao dao 	找到	c=4 d=0.0102549 t=9734
zhao gong zuo 	找工作	c=1 d=3.15272e-09 t=9734
zhao pin 	招聘	c=4 d=0.166567 t=9734
zhao shi 	找事	c=0 d=9.66263e-10 t=9734
zhao shi qing 	找事情	c=1 d=9.71106e-09 t=9734
zhao yang 	照樣	c=1 d=7.77584e-12 t=9734
zhe 	者	c=1 d=0.000949097 t=9734
zhe 	這	c=28 d=0.189703 t=9734
zhe che 	這車	c=0 d=4.89525e-10 t=9734
zhe ci 	這次	c=3 d=0.00216572 t=9734
zhe dou 	這都	c=1 d=0.418951 t=9734
zhe ge 	這個	c=60 d=0.677146 t=9734
zhe ge jia 	這個價	c=1 d=2.43637e-06 t=9734
zhe ge ren 	這個人	c=2 d=0.00131358 t=9734
zhe ge yue 	這個月	c=1 d=1.3041e-06 t=9734
zhe jiu 	這就	c=0 d=1.03615e-07 t=9734
zhe li 	這裏	c=10 d=0.368377 t=9734
zhe me 	這麼	c=5 d=0.245369 t=9734
zhe me di 	這麼低	c=1 d=1.30725e-05 t=9734
zhe me duo 	這麼多	c=2 d=3.59848e-06 t=9734
zhe me gao 	這麼高	c=1 d=2.62613e-06 t=9734
zhe me kuai 	這麼快	c=1 d=3.50116e-07 t=9734
zhe me neng 	這麼能	c=1 d=4.27779e-11 t=9734
zhe shi 	這是	c=5 d=0.416862 t=9734
zhe tai 	這臺	c=3 d=0.0743218 t=9734
zhe teng 	折騰	c=1 d=1.66241e-09 t=9734
zhe tiao 	這條	c=1 d=3.32984e-05 t=9734
zhe wen ti 	這問題	c=1 d=6.25215e-05 t=9734
zhe xie 	這些	c=4 d=0.00358339 t=9734
zhe yang 	這樣	c=13 d=0.337075 t=9734
zhe yang de 	這樣的	c=1 d=0.00121259 t=9734
zhe yang xie 	這樣寫	c=1 d=0.0031042 t=9734
zhe yang zuo 	這樣做	c=1 d=4.57534e-08 t=9734
zhe yi dian 	這一點	c=1 d=8.85534e-12 t=9734
zhe zhong 	這種	c=7 d=0.289416 t=9734
zhe zhou 	這周	c=1 d=9.56648e-09 t=9734
zhen 	真	c=13 d=0.374372 t=9734
zhen de 	真的	c=1 d=6.39714e-10 t=9734
zhen ji 	真機	c=3 d=0.00174682 t=9734
zhen shi 	真是	c=2 d=6.02245e-09 t=9734
zhen zhi 	真知	c=1 d=3.11276e-06 t=9734
zheng 	正	c=6 d=0.00137764 t=9734
zheng ban 	正版	c=2 d=2.27497e-09 t=9734
zheng chang 	正常	c=4 d=0.0160071 t=9734
zheng hao 	正好	c=1 d=4.32975e-06 t=9734
zheng jie 	整潔	c=1 d=0.00326335 t=9734
zheng li 	整理	c=3 d=0.046282 t=9734
zheng ming 	證明	c=3 d=1.04682e-05 t=9734
zheng qian 	掙錢	c=1 d=0.0356146 t=9734
zheng que 	正確	c=4 d=0.650509 t=9734
zheng shu 	證書	c=2 d=0.000358336 t=9734
zheng zai 	正在	c=4 d=0.352716 t=9734
zheng ze 	正則	c=2 d=0.38868 t=9734
zhi 	之	c=4 d=0.00778941 t=9734
zhi 	值	c=7 d=0.10494 t=9734
zhi 	只	c=10 d=0.187412 t=9734
zhi 	製	c=1 d=0.0288686 t=9734
zhi bao 	之寶	c=0 d=0.000975476 t=9734
zhi bo jian 	直播間	c=1 d=0.794533 t=9734
zhi bu zhi dao 	知不知道	c=1 d=1.73414e-06 t=9734
zhi chi 	支持	c=2 d=2.6088e-11 t=9734
zhi chu 	指出	c=1 d=1.80958e-07 t=9734
zhi dao 	知道	c=7 d=0.0485631 t=9734
zhi ding 	指定	c=4 d=9.52502e-08 t=9734
zhi fu 	支付	c=1 d=1.07565e-05 t=9734
zhi gei 	只給	c=2 d=2.26033e-06 t=9734
zhi hou 	之後	c=4 d=0.000614187 t=9734
zhi jie 	直接	c=10 d=0.11891 t=9734
zhi liang hao 	質量好	c=1 d=0.0845849 t=9734
zhi ming 	指明	c=1 d=6.50841e-07 t=9734
zhi neng 	只能	c=3 d=0.0513455 t=9734
zhi qian 	之前	c=8 d=0.148163 t=9734
zhi qing 	知情	c=2 d=9.07011e-11 t=9734
zhi shi 	只是	c=6 d=0.159613 t=9734
zhi shi 	指示	c=1 d=5.57675e-13 t=9734
zhi shi 	知識	c=2 d=0.00330205 t=9734
zhi shi dian 	知識點	c=1 d=3.87874e-06 t=9734
zhi shu 	指數	c=13 d=0.00112133 t=9734
zhi shu wei 	指數位	c=1 d=0.000194515 t=9734
zhi wang 	指望	c=1 d=3.84145e-10 t=9734
zhi wen 	指紋	c=1 d=1.56129e-06 t=9734
zhi xing 	執行	c=7 d=2.5659e-07 t=9734
zhi xing wan 	執行完	c=1 d=1.213e-07 t=9734
zhi xu yao 	只需要	c=3 d=3.97954e-13 t=9734
zhi yao 	只要	c=2 d=0.0366992 t=9734
zhi you 	只有	c=2 d=3.98722e-07 t=9734
zhi zai 	只在	c=1 d=0.527292 t=9734
zhi zhen 	指針	c=1 d=8.9413e-08 t=9734
zhi zi 	侄子	c=1 d=0.154896 t=9734
zhi zuo 	製作	c=1 d=0.0420036 t=9734
zhong 	中	c=15 d=0.609638 t=9734
zhong 	衆	c=1 d=7.15703e-07 t=9734
zhong chu 	中出	c=1 d=0.0267827 t=9734
zhong guo 	中國	c=3 d=0.043067 t=9734
zhong hua ren min gong he guo 	中華人民共和國	c=1 d=6.34988e-11 t=9734
zhong na 	鍾娜	c=1 d=4.7975e-07 t=9734
zhong tu 	中途	c=3 d=1.0005e-06 t=9734
zhong wen 	中文	c=4 d=0.0184997 t=9734
zhong xin 	中心	c=2 d=0.00951391 t=9734
zhong xin 	中鑫	c=1 d=0.00872596 t=9734
zhong xin zhi bao dian 	中鑫之寶店	c=2 d=0.0196564 t=9734
zhong xue 	中學	c=3 d=1.9821e-06 t=9734
zhong ying wen 	中英文	c=1 d=0.909373 t=9734
zhong yu 	終於	c=2 d=0.00217658 t=9734
zhong zhi 	終止	c=1 d=1.4306e-07 t=9734
zhou 	周	c=8 d=0.012054 t=9734
zhou 	粥	c=1 d=1.01843e-09 t=9734
zhou bao 	週報	c=2 d=1.13667e-07 t=9734
zhou jie lun 	周杰倫	c=1 d=0.0183156 t=9734
zhou mo 	週末	c=1 d=9.78333e-08 t=9734
zhou qi 	週期	c=1 d=3.49213e-06 t=9734
zhou wu 	週五	c=1 d=2.76171e-10 t=9734
zhou zi yu 	周子瑜	c=1 d=0.00173803 t=9734
zhu 	主	c=1 d=5.8164e-08 t=9734
zhu 	住	c=6 d=0.000990515 t=9734
zhu 	註	c=1 d=0.000198445 t=9734
zhu ce 	註冊	c=2 d=0.00170408 t=9734
zhu dong 	主動	c=1 d=8.65464e-07 t=9734
zhu fang 	住房	c=1 d=6.54215e-09 t=9734
zhu hou 	諸侯	c=0 d=9.58635e-05 t=9734
zhu ji 	主機	c=1 d=0.273898 t=9734
zhu ji 	珠璣	c=1 d=2.43008e-05 t=9734
zhu ming 	註明	c=1 d=4.27633e-07 t=9734
zhu shi 	註釋	c=1 d=1.58899e-07 t=9734
zhu ti 	主題	c=4 d=0.0730456 t=9734
zhu xian 	主線	c=0 d=1.54202e-08 t=9734
zhu xian cheng 	主線程	c=1 d=1.54975e-07 t=9734
zhu ye 	主頁	c=2 d=0.0145269 t=9734
zhu yi 	注意	c=1 d=0.265803 t=9734
zhua 	抓	c=5 d=0.00132576 t=9734
zhua bao 	抓包	c=1 d=6.69159e-10 t=9734
zhua dao 	抓到	c=1 d=1.79188e-09 t=9734
zhuai 	拽	c=4 d=0.000547193 t=9734
zhuan 	賺	c=3 d=0.162944 t=9734
zhuan 	轉	c=8 d=0.00835776 t=9734
zhuan hang 	轉行	c=1 d=0.0337087 t=9734
zhuan huan 	轉換	c=4 d=0.0155655 t=9734
zhuan men 	專門	c=1 d=1.29826e-12 t=9734
zhuan qian 	賺錢	c=1 d=1.02601e-08 t=9734
zhuan tou 	磚頭	c=1 d=6.81146e-13 t=9734
zhuan xie 	撰寫	c=1 d=0.00273944 t=9734
zhuan xue 	轉學	c=1 d=4.84572e-07 t=9734
zhuan ye 	專業	c=2 d=0.000161662 t=9734
zhuan yi 	轉移	c=1 d=8.52579e-07 t=9734
zhuan yi zi fu 	轉義字符	c=1 d=0.0415857 t=9734
zhuang 	裝	c=10 d=0.00178204 t=9734
zhuang che 	撞車	c=2 d=0.0369071 t=9734
zhuang ge 	裝個	c=1 d=4.9821e-10 t=9734
zhuang kuang 	狀況	c=1 d=0.00145173 t=9734
zhuang le 	裝了	c=3 d=9.87153e-07 t=9734
zhuang tai 	狀態	c=4 d=0.932393 t=9734
zhuang tai lan 	狀態欄	c=1 d=0.0446009 t=9734
zhui 	追	c=4 d=0.000646063 t=9734
zhui qiu 	追求	c=1 d=6.50841e-07 t=9734
